2012-04-10 16:19:55,520 DEBUG main br.unb.cic.bionimbus.p2p.ChordRing - Starting chord ring
2012-04-10 16:19:55,607 DEBUG SchedService-1 br.unb.cic.bionimbus.sched.SchedService - running SchedService...
2012-04-10 16:19:55,809 WARN New I/O server worker #1-4 br.unb.cic.bionimbus.sched.SchedService - SCHED ERROR: type=INFO;msg=Plugin is loading...
2012-04-10 16:20:10,607 DEBUG SchedService-1 br.unb.cic.bionimbus.sched.SchedService - running SchedService...
2012-04-10 16:20:25,607 DEBUG SchedService-1 br.unb.cic.bionimbus.sched.SchedService - running SchedService...
2012-04-10 16:20:25,648 WARN New I/O server worker #1-15 br.unb.cic.bionimbus.sched.SchedService - SCHED ERROR: type=INFO;msg=Plugin is loading...
2012-04-10 16:20:40,607 DEBUG SchedService-1 br.unb.cic.bionimbus.sched.SchedService - running SchedService...
2012-04-10 16:20:55,607 DEBUG SchedService-1 br.unb.cic.bionimbus.sched.SchedService - running SchedService...
2012-04-10 16:20:55,633 WARN New I/O server worker #1-25 br.unb.cic.bionimbus.sched.SchedService - SCHED ERROR: type=INFO;msg=Plugin is loading...
2012-04-10 16:21:10,607 DEBUG SchedService-1 br.unb.cic.bionimbus.sched.SchedService - running SchedService...
2012-04-10 16:21:25,607 DEBUG SchedService-1 br.unb.cic.bionimbus.sched.SchedService - running SchedService...
2012-04-10 16:21:25,636 WARN New I/O server worker #1-5 br.unb.cic.bionimbus.sched.SchedService - SCHED ERROR: type=INFO;msg=Plugin is loading...
2012-04-10 16:21:40,607 DEBUG SchedService-1 br.unb.cic.bionimbus.sched.SchedService - running SchedService...
2012-04-10 16:23:34,051 DEBUG main br.unb.cic.bionimbus.p2p.ChordRing - Starting chord ring
2012-04-10 16:23:34,133 DEBUG SchedService-1 br.unb.cic.bionimbus.sched.SchedService - running SchedService...
2012-04-10 16:23:34,333 WARN New I/O server worker #1-4 br.unb.cic.bionimbus.sched.SchedService - SCHED ERROR: type=INFO;msg=Plugin is loading...
2012-04-10 16:24:01,549 DEBUG main br.unb.cic.bionimbus.p2p.ChordRing - Starting chord ring
2012-04-10 16:24:01,625 DEBUG SchedService-1 br.unb.cic.bionimbus.sched.SchedService - running SchedService...
2012-04-10 16:24:01,817 WARN New I/O server worker #1-4 br.unb.cic.bionimbus.sched.SchedService - SCHED ERROR: type=INFO;msg=Plugin is loading...
2012-04-10 16:24:16,625 DEBUG SchedService-1 br.unb.cic.bionimbus.sched.SchedService - running SchedService...
2012-04-10 16:24:31,625 DEBUG SchedService-1 br.unb.cic.bionimbus.sched.SchedService - running SchedService...
2012-04-10 16:24:31,665 WARN New I/O server worker #1-15 br.unb.cic.bionimbus.sched.SchedService - SCHED ERROR: type=INFO;msg=Plugin is loading...
2012-04-10 16:24:46,625 DEBUG SchedService-1 br.unb.cic.bionimbus.sched.SchedService - running SchedService...
2012-04-10 16:25:01,625 DEBUG SchedService-1 br.unb.cic.bionimbus.sched.SchedService - running SchedService...
2012-04-10 16:25:01,651 WARN New I/O server worker #1-26 br.unb.cic.bionimbus.sched.SchedService - SCHED ERROR: type=INFO;msg=Plugin is loading...
2012-04-10 16:25:16,625 DEBUG SchedService-1 br.unb.cic.bionimbus.sched.SchedService - running SchedService...
2012-04-10 16:25:31,625 DEBUG SchedService-1 br.unb.cic.bionimbus.sched.SchedService - running SchedService...
2012-04-10 16:25:31,653 WARN New I/O server worker #1-5 br.unb.cic.bionimbus.sched.SchedService - SCHED ERROR: type=INFO;msg=Plugin is loading...
2012-04-10 16:25:46,626 DEBUG SchedService-1 br.unb.cic.bionimbus.sched.SchedService - running SchedService...
2012-04-10 16:26:01,625 DEBUG SchedService-1 br.unb.cic.bionimbus.sched.SchedService - running SchedService...
2012-04-10 16:26:01,651 WARN New I/O server worker #1-16 br.unb.cic.bionimbus.sched.SchedService - SCHED ERROR: type=INFO;msg=Plugin is loading...
2012-04-10 16:26:16,625 DEBUG SchedService-1 br.unb.cic.bionimbus.sched.SchedService - running SchedService...
2012-04-10 16:26:31,625 DEBUG SchedService-1 br.unb.cic.bionimbus.sched.SchedService - running SchedService...
2012-04-10 16:26:31,658 WARN New I/O server worker #1-29 br.unb.cic.bionimbus.sched.SchedService - SCHED ERROR: type=INFO;msg=Plugin is loading...
2012-04-10 16:26:46,625 DEBUG SchedService-1 br.unb.cic.bionimbus.sched.SchedService - running SchedService...
2012-04-10 16:27:01,625 DEBUG SchedService-1 br.unb.cic.bionimbus.sched.SchedService - running SchedService...
2012-04-10 16:27:01,647 WARN New I/O server worker #1-6 br.unb.cic.bionimbus.sched.SchedService - SCHED ERROR: type=INFO;msg=Plugin is loading...
2012-04-10 16:27:16,625 DEBUG SchedService-1 br.unb.cic.bionimbus.sched.SchedService - running SchedService...
2012-04-10 16:27:31,626 DEBUG SchedService-1 br.unb.cic.bionimbus.sched.SchedService - running SchedService...
2012-04-10 16:27:31,658 WARN New I/O server worker #1-19 br.unb.cic.bionimbus.sched.SchedService - SCHED ERROR: type=INFO;msg=Plugin is loading...
2012-04-10 16:27:46,625 DEBUG SchedService-1 br.unb.cic.bionimbus.sched.SchedService - running SchedService...
2012-04-10 16:28:01,625 DEBUG SchedService-1 br.unb.cic.bionimbus.sched.SchedService - running SchedService...
2012-04-10 16:28:01,654 WARN New I/O server worker #1-29 br.unb.cic.bionimbus.sched.SchedService - SCHED ERROR: type=INFO;msg=Plugin is loading...
2012-04-10 18:10:20,112 DEBUG main br.unb.cic.bionimbus.p2p.ChordRing - Starting chord ring
2012-04-10 18:10:20,224 DEBUG SchedService-1 br.unb.cic.bionimbus.sched.SchedService - running SchedService...
2012-04-10 18:10:20,479 WARN New I/O server worker #1-4 br.unb.cic.bionimbus.sched.SchedService - SCHED ERROR: type=INFO;msg=Plugin is loading...
2012-04-10 18:10:35,224 DEBUG SchedService-1 br.unb.cic.bionimbus.sched.SchedService - running SchedService...
2012-04-10 18:10:50,224 DEBUG SchedService-1 br.unb.cic.bionimbus.sched.SchedService - running SchedService...
2012-04-10 18:10:50,266 WARN New I/O server worker #1-12 br.unb.cic.bionimbus.sched.SchedService - SCHED ERROR: type=INFO;msg=Plugin is loading...
2012-04-10 18:11:05,224 DEBUG SchedService-1 br.unb.cic.bionimbus.sched.SchedService - running SchedService...
2012-04-10 18:11:20,224 DEBUG SchedService-1 br.unb.cic.bionimbus.sched.SchedService - running SchedService...
2012-04-10 18:11:20,249 WARN New I/O server worker #1-20 br.unb.cic.bionimbus.sched.SchedService - SCHED ERROR: type=INFO;msg=Plugin is loading...
2012-04-10 18:11:35,224 DEBUG SchedService-1 br.unb.cic.bionimbus.sched.SchedService - running SchedService...
2012-04-10 18:11:50,224 DEBUG SchedService-1 br.unb.cic.bionimbus.sched.SchedService - running SchedService...
2012-04-10 18:11:50,249 WARN New I/O server worker #1-29 br.unb.cic.bionimbus.sched.SchedService - SCHED ERROR: type=INFO;msg=Plugin is loading...
2012-04-10 18:12:05,224 DEBUG SchedService-1 br.unb.cic.bionimbus.sched.SchedService - running SchedService...
2012-04-10 18:12:20,224 DEBUG SchedService-1 br.unb.cic.bionimbus.sched.SchedService - running SchedService...
2012-04-10 18:12:20,253 WARN New I/O server worker #1-5 br.unb.cic.bionimbus.sched.SchedService - SCHED ERROR: type=INFO;msg=Plugin is loading...
2012-04-10 18:12:35,224 DEBUG SchedService-1 br.unb.cic.bionimbus.sched.SchedService - running SchedService...
2012-04-10 18:12:50,224 DEBUG SchedService-1 br.unb.cic.bionimbus.sched.SchedService - running SchedService...
2012-04-10 18:12:50,251 WARN New I/O server worker #1-12 br.unb.cic.bionimbus.sched.SchedService - SCHED ERROR: type=INFO;msg=Plugin is loading...
2012-04-10 18:13:05,224 DEBUG SchedService-1 br.unb.cic.bionimbus.sched.SchedService - running SchedService...
2012-04-10 18:13:20,224 DEBUG SchedService-1 br.unb.cic.bionimbus.sched.SchedService - running SchedService...
2012-04-10 18:13:20,261 WARN New I/O server worker #1-21 br.unb.cic.bionimbus.sched.SchedService - SCHED ERROR: type=INFO;msg=Plugin is loading...
2012-04-10 18:13:35,224 DEBUG SchedService-1 br.unb.cic.bionimbus.sched.SchedService - running SchedService...
2012-04-10 18:13:50,224 DEBUG SchedService-1 br.unb.cic.bionimbus.sched.SchedService - running SchedService...
2012-04-10 18:13:50,245 WARN New I/O server worker #1-28 br.unb.cic.bionimbus.sched.SchedService - SCHED ERROR: type=INFO;msg=Plugin is loading...
2012-04-10 18:14:09,251 DEBUG main br.unb.cic.bionimbus.p2p.ChordRing - Starting chord ring
2012-04-10 18:14:09,363 DEBUG SchedService-1 br.unb.cic.bionimbus.sched.SchedService - running SchedService...
2012-04-10 18:14:24,363 DEBUG SchedService-1 br.unb.cic.bionimbus.sched.SchedService - running SchedService...
2012-04-10 18:14:39,363 DEBUG SchedService-1 br.unb.cic.bionimbus.sched.SchedService - running SchedService...
2012-04-10 18:14:54,363 DEBUG SchedService-1 br.unb.cic.bionimbus.sched.SchedService - running SchedService...
2012-04-10 18:14:55,212 WARN New I/O server worker #1-4 br.unb.cic.bionimbus.sched.SchedService - SCHED ERROR: type=INFO;msg=Plugin is loading...
2012-04-10 18:15:11,170 DEBUG main br.unb.cic.bionimbus.p2p.ChordRing - Starting chord ring
2012-04-10 18:15:11,253 DEBUG SchedService-1 br.unb.cic.bionimbus.sched.SchedService - running SchedService...
2012-04-10 18:15:11,457 WARN New I/O server worker #1-4 br.unb.cic.bionimbus.sched.SchedService - SCHED ERROR: type=INFO;msg=Plugin is loading...
2012-04-10 18:15:26,253 DEBUG SchedService-1 br.unb.cic.bionimbus.sched.SchedService - running SchedService...
2012-04-10 18:15:41,253 DEBUG SchedService-1 br.unb.cic.bionimbus.sched.SchedService - running SchedService...
2012-04-10 18:15:41,298 WARN New I/O server worker #1-12 br.unb.cic.bionimbus.sched.SchedService - SCHED ERROR: type=INFO;msg=Plugin is loading...
2012-04-10 18:15:56,409 DEBUG main br.unb.cic.bionimbus.p2p.ChordRing - Starting chord ring
2012-04-10 18:15:56,485 DEBUG SchedService-1 br.unb.cic.bionimbus.sched.SchedService - running SchedService...
2012-04-10 18:15:56,691 WARN New I/O server worker #1-4 br.unb.cic.bionimbus.sched.SchedService - SCHED ERROR: type=INFO;msg=Plugin is loading...
2012-04-10 18:16:11,485 DEBUG SchedService-1 br.unb.cic.bionimbus.sched.SchedService - running SchedService...
2012-04-10 18:16:26,485 DEBUG SchedService-1 br.unb.cic.bionimbus.sched.SchedService - running SchedService...
2012-04-10 18:16:26,525 WARN New I/O server worker #1-12 br.unb.cic.bionimbus.sched.SchedService - SCHED ERROR: type=INFO;msg=Plugin is loading...
2012-04-10 18:16:41,485 DEBUG SchedService-1 br.unb.cic.bionimbus.sched.SchedService - running SchedService...
2012-04-10 18:16:56,485 DEBUG SchedService-1 br.unb.cic.bionimbus.sched.SchedService - running SchedService...
2012-04-10 18:16:56,518 WARN New I/O server worker #1-20 br.unb.cic.bionimbus.sched.SchedService - SCHED ERROR: type=INFO;msg=Plugin is loading...
2012-04-10 18:17:11,485 DEBUG SchedService-1 br.unb.cic.bionimbus.sched.SchedService - running SchedService...
2012-04-10 18:25:51,743 DEBUG main br.unb.cic.bionimbus.p2p.ChordRing - Starting chord ring
2012-04-10 18:25:56,740 DEBUG main br.unb.cic.bionimbus.p2p.ChordRing - Starting chord ring
2012-04-10 18:26:20,154 DEBUG main br.unb.cic.bionimbus.p2p.ChordRing - Starting chord ring
